time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D04,Activity_D09,Activity_D10,Activity_D11
5.307,-8.3,-2.4,2.3,-0.3,-0.2,-0.2,-0.8,0.3,-0.6,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.317,-8.0,-2.4,2.1,-0.3,-0.2,-0.1,-0.8,0.3,-0.6,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.319,-7.7,-2.4,2.0,-0.3,-0.2,-0.1,-0.8,0.3,-0.6,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.398,-7.6,-2.5,1.9,-0.3,-0.2,-0.0,-0.8,0.3,-0.5,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.4,-7.8,-2.6,1.8,-0.3,-0.2,0.0,-0.8,0.3,-0.5,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.407,-8.2,-2.9,1.8,-0.2,-0.2,0.1,-0.8,0.3,-0.5,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.408,-8.7,-3.0,1.8,-0.2,-0.2,0.1,-0.8,0.3,-0.5,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.41,-9.2,-3.1,1.7,-0.2,-0.2,0.1,-0.8,0.3,-0.5,-0.1,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.501,-9.6,-3.3,1.7,-0.2,-0.1,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.503,-9.8,-3.4,1.7,-0.2,-0.2,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.505,-9.8,-3.4,1.9,-0.3,-0.2,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.507,-9.8,-3.5,2.0,-0.4,-0.2,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.508,-9.7,-3.5,1.9,-0.4,-0.2,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.598,-9.6,-3.6,1.8,-0.6,-0.1,0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.604,-9.4,-3.7,1.9,-0.4,-0.1,-0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.606,-9.2,-4.0,1.8,-0.4,-0.1,-0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.608,-9.0,-4.1,1.9,-0.4,-0.1,-0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.698,-8.7,-4.0,1.9,-0.1,-0.1,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.704,-8.5,-4.0,1.8,-0.1,-0.1,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.709,-8.6,-3.7,1.7,0.1,-0.1,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.719,-8.7,-3.5,1.8,0.2,-0.1,-0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.721,-8.9,-3.6,1.9,0.2,-0.1,-0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.798,-9.0,-3.4,2.1,0.1,-0.2,-0.4,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.803,-9.1,-3.4,2.2,0.1,-0.1,-0.4,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.805,-9.2,-3.4,2.0,0.1,-0.1,-0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.807,-9.4,-3.6,2.0,0.1,-0.1,-0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.808,-9.6,-3.6,2.1,0.1,-0.1,-0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.904,-9.6,-3.7,2.4,0.0,-0.0,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.906,-9.6,-3.7,2.5,-0.0,-0.0,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.911,-9.5,-3.6,2.4,-0.0,0.0,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.913,-9.0,-3.6,2.4,-0.0,0.0,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.915,-8.7,-3.5,2.5,-0.0,0.0,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
5.998,-8.7,-3.7,2.5,0.1,-0.0,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.0,-8.9,-3.7,2.4,0.1,-0.0,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.001,-9.1,-3.7,2.3,0.1,-0.0,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.003,-9.7,-3.8,2.1,0.0,-0.1,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.005,-9.8,-3.5,2.1,0.0,-0.1,0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.098,-9.7,-3.2,2.3,-0.1,-0.1,0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.1,-9.2,-3.0,2.4,-0.1,-0.1,0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.11,-8.4,-2.9,2.3,-0.4,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.111,-7.3,-2.8,2.2,-0.4,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.113,-6.1,-2.5,2.0,-0.4,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.198,-5.9,-2.5,1.8,-0.4,0.0,-0.4,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.2,-7.3,-2.6,1.9,-0.4,0.0,-0.4,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.202,-8.8,-2.8,2.2,-0.3,0.2,-0.4,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.203,-10.3,-2.9,2.7,-0.1,0.3,-0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.205,-11.0,-3.1,3.1,-0.1,0.3,-0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.301,-10.2,-3.1,3.5,0.3,0.2,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.304,-9.2,-2.6,3.6,0.2,0.1,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.306,-9.0,-2.2,3.7,0.1,0.1,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.307,-8.7,-1.8,3.7,0.1,0.1,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.314,-7.8,-1.8,3.6,0.1,0.1,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.397,-7.2,-1.8,3.6,-0.2,0.2,0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.399,-7.3,-2.1,3.6,-0.2,0.2,0.3,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.405,-8.0,-2.5,3.5,-0.2,0.2,0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.407,-8.6,-2.9,3.5,-0.2,0.2,0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.408,-9.0,-2.9,3.7,-0.2,0.2,0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.498,-9.2,-3.0,3.7,-0.2,0.2,0.4,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.508,-9.3,-3.1,3.6,-0.2,0.2,0.4,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.521,-9.7,-3.3,3.4,-0.2,0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.523,-10.5,-3.6,3.4,-0.3,0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.525,-10.8,-3.9,3.3,-0.3,0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.598,-10.5,-3.9,3.1,-0.3,-0.1,0.6,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.6,-10.1,-3.7,3.0,-0.2,-0.1,0.5,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.605,-9.9,-3.6,2.9,-0.2,-0.1,0.4,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.607,-9.5,-3.5,2.8,-0.2,-0.1,0.4,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.608,-9.0,-3.3,2.9,-0.2,-0.1,0.4,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.699,-8.7,-3.2,3.0,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.7,-8.3,-3.3,2.7,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.702,-8.1,-3.4,2.5,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.704,-7.8,-3.3,2.4,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.705,-7.2,-3.0,2.4,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.798,-7.1,-2.8,2.3,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.8,-7.4,-2.7,2.2,0.2,-0.2,-0.1,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.806,-8.0,-2.8,1.9,0.3,-0.2,-0.2,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.808,-8.9,-2.9,1.7,0.2,-0.3,-0.2,-0.7,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.81,-9.5,-3.0,1.5,0.1,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.898,-9.6,-3.2,1.4,0.1,-0.4,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.9,-9.7,-3.3,1.5,0.1,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.901,-9.7,-3.4,1.6,0.1,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.903,-9.7,-3.4,1.7,0.1,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.905,-9.8,-3.2,1.7,0.1,-0.3,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
6.998,-9.7,-3.3,1.5,0.1,-0.1,-0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.001,-9.5,-3.4,1.6,-0.1,-0.1,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.003,-9.1,-3.4,1.8,-0.1,-0.1,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.005,-8.6,-3.5,2.1,-0.1,-0.1,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.007,-8.4,-3.6,2.3,-0.1,-0.1,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.098,-8.2,-3.6,2.2,0.0,-0.1,-0.4,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.1,-8.2,-3.6,2.0,0.0,-0.1,-0.4,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.101,-8.3,-3.5,1.9,0.1,-0.1,-0.5,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.103,-8.6,-3.6,2.0,0.1,-0.1,-0.5,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.105,-9.0,-3.8,2.2,0.2,-0.1,-0.5,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.222,-9.1,-3.7,2.4,0.3,-0.2,-0.6,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.224,-9.0,-3.5,2.5,0.3,-0.2,-0.6,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.226,-8.9,-3.5,2.5,0.3,-0.2,-0.6,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.227,-9.1,-3.6,2.6,0.2,-0.2,-0.6,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.301,-9.4,-3.7,2.7,-0.1,-0.1,-0.4,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.309,-9.5,-3.9,2.8,0.0,-0.1,-0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.311,-9.5,-4.1,2.8,0.1,-0.0,-0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.313,-9.6,-4.1,2.8,0.1,-0.0,-0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.314,-9.7,-4.0,2.9,0.1,-0.0,-0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.316,-9.2,-4.0,3.2,0.2,0.0,-0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.318,-8.6,-3.7,3.4,0.2,0.0,-0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.396,-8.1,-3.5,3.3,0.2,0.1,0.0,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.398,-8.2,-3.5,3.2,0.2,0.1,0.0,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.399,-8.5,-3.5,3.1,0.2,0.1,0.0,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.498,-9.0,-3.6,2.9,0.1,-0.0,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.5,-9.2,-3.6,3.0,0.0,-0.1,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.503,-9.2,-3.4,3.0,-0.1,-0.1,0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.508,-8.9,-3.2,2.9,-0.1,-0.1,0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.51,-8.6,-3.1,2.8,-0.1,-0.1,0.1,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.598,-8.5,-3.1,2.8,-0.1,-0.1,0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.6,-8.2,-3.1,2.7,-0.1,-0.1,0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.602,-7.7,-3.0,2.6,-0.1,-0.1,0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.603,-6.9,-2.8,2.6,-0.1,-0.1,0.0,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.618,-6.3,-2.6,2.4,-0.1,-0.1,-0.2,-0.8,0.3,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.698,-6.7,-2.6,2.4,-0.2,0.2,-0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.7,-7.7,-2.7,2.6,-0.3,0.2,-0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.704,-8.5,-3.0,2.9,-0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.711,-9.5,-3.6,3.1,-0.1,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.713,-9.8,-3.9,3.3,-0.1,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.799,-9.2,-3.7,3.6,0.1,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.8,-8.8,-3.2,3.8,0.1,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.802,-8.5,-2.9,3.9,-0.0,0.2,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.807,-8.0,-2.7,3.7,-0.2,0.2,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.809,-7.6,-2.6,3.6,-0.2,0.2,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.899,-7.6,-2.7,3.4,0.0,0.2,0.2,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.901,-8.0,-3.3,3.2,0.2,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.902,-8.6,-3.8,3.0,0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.904,-8.3,-3.6,3.1,0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
7.906,-8.5,-3.3,3.5,0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.002,-8.6,-3.2,3.7,0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.003,-8.6,-3.2,3.6,0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.006,-8.9,-3.1,3.5,0.3,0.3,0.1,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.017,-9.0,-3.1,3.5,-0.1,0.3,0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.019,-9.1,-3.5,3.3,-0.3,0.2,0.3,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.097,-9.7,-3.9,3.2,-0.4,-0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.099,-10.2,-4.0,3.2,-0.4,-0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.1,-10.2,-3.8,3.1,-0.4,-0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.102,-9.5,-3.6,2.9,-0.4,-0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.104,-8.9,-3.5,2.7,-0.4,-0.1,0.5,-0.8,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.198,-8.8,-3.4,2.8,-0.4,-0.1,0.3,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.203,-9.0,-3.5,2.7,-0.4,-0.1,0.3,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.204,-9.0,-3.6,2.7,-0.4,-0.1,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.206,-8.9,-3.5,2.8,-0.4,-0.1,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.208,-9.3,-3.6,2.9,-0.4,-0.1,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.298,-9.7,-3.6,3.1,-0.3,-0.1,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.299,-9.4,-3.5,3.0,-0.3,-0.1,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.303,-9.0,-3.3,2.8,-0.3,-0.2,0.3,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.306,-8.9,-3.2,2.7,-0.4,-0.2,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.309,-8.8,-3.0,2.8,-0.4,-0.2,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.397,-8.5,-3.0,3.0,-0.4,-0.2,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.399,-8.4,-3.0,3.0,-0.4,-0.2,0.2,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.409,-8.5,-2.9,2.7,-0.3,-0.2,-0.0,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.41,-8.5,-2.8,2.6,-0.3,-0.2,-0.0,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.412,-8.4,-2.9,2.6,-0.3,-0.2,-0.0,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.497,-8.2,-2.9,2.7,-0.2,-0.4,0.0,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.499,-8.0,-2.9,2.8,-0.2,-0.4,0.1,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.501,-7.6,-2.7,2.6,-0.2,-0.4,0.1,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.502,-7.7,-2.9,2.3,-0.2,-0.4,0.1,-0.7,0.4,-0.5,-0.2,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.504,-8.2,-3.2,2.1,-0.2,-0.4,0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.597,-8.9,-3.4,2.3,-0.1,-0.3,0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.599,-9.5,-3.6,2.4,-0.2,-0.3,0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.601,-10.0,-4.0,2.3,-0.3,-0.3,0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.602,-10.1,-4.1,2.3,-0.3,-0.3,0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.604,-10.1,-4.2,2.1,-0.3,-0.3,0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.697,-9.7,-4.3,2.0,-0.0,-0.2,-0.0,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.703,-9.3,-4.2,2.0,0.1,-0.2,-0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.705,-9.0,-4.2,2.0,0.2,-0.2,-0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.706,-8.3,-3.9,2.0,0.2,-0.2,-0.1,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.708,-7.8,-3.7,2.2,0.3,-0.2,-0.2,-0.7,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.797,-7.7,-3.6,2.1,0.3,-0.1,-0.2,-0.8,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.807,-7.9,-3.7,2.0,0.3,-0.1,-0.3,-0.8,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.809,-8.1,-3.7,2.0,0.3,-0.1,-0.3,-0.8,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
8.811,-8.3,-3.4,2.1,0.3,-0.1,-0.3,-0.8,0.4,-0.5,-0.3,2,81.0,1.73,72.0,1,25,1,0,0,0,0
